snapshot_date,portfolio_id,client_id,instrument_id,instrument_name,asset_class,sub_asset_class,sector,region,instrument_ccy,quantity,price_local,market_value_local,portfolio_ccy,market_value_base,market_value_usd,weight_pct,avg_cost_local,cost_basis_base,unrealised_pnl_base,unrealised_pnl_pct,lending_value_base,advance_rate_pct,liquidity_tier,valuation_date,acquired_date
2026-06-30,PF-0019,CL-0017,SYN-FI-0204,Asia Investment Grade Credit Fund,Fixed Income,Investment Grade Credit,Corporate,Asia,USD,35000,94.6,3311000.0,USD,3311000.0,3311000.0,7.9549,100.8,3528000.0,-217000.0,-6.15,2483250.0,75.0,Daily,2026-06-30,2019-07-23
2026-06-30,PF-0019,CL-0017,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,5000,441.6,2208000.0,USD,2208000.0,2208000.0,5.3049,186.2,931000.0,1277000.0,137.16,1324800.0,60.0,Daily,2026-06-30,2020-08-05
2026-06-30,PF-0019,CL-0017,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,2600000,1.0,2600000.0,USD,2600000.0,2600000.0,6.2467,1.0,2600000.0,0.0,0.0,2340000.0,90.0,Daily,2026-06-30,2009-12-01
2026-08-26,PF-0019,CL-0017,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,40000,238.0,9520000.0,USD,9520000.0,9520000.0,22.7699,132.6,5304000.0,4216000.0,79.49,6188000.0,65.0,Daily,2026-08-26,2009-12-14
2026-08-26,PF-0019,CL-0017,SYN-EQ-0002,US Large Cap Core Fund,Equity,Developed Market Equity,Diversified,North America,USD,16000,373.6,5977600.0,USD,5977600.0,5977600.0,14.2972,198.4,3174400.0,2803200.0,88.31,3885440.0,65.0,Daily,2026-08-26,2012-03-19
2026-08-26,PF-0019,CL-0017,SYN-EQ-0020,Asia ex-Japan Equity Fund,Equity,Emerging Market Equity,Diversified,Asia ex-Japan,USD,40000,99.3,3972000.0,USD,3972000.0,3972000.0,9.5002,76.8,3072000.0,900000.0,29.3,2383200.0,60.0,Daily,2026-08-26,2011-06-27
2026-08-26,PF-0019,CL-0017,SYN-EQ-0004,European Equity Fund,Equity,Developed Market Equity,Diversified,Europe,EUR,20000,184.5,3690000.0,USD,4029480.0,4029480.0,9.6377,148.9,3454480.0,575000.0,16.65,2619162.0,65.0,Daily,2026-08-26,2013-05-08
2026-08-26,PF-0019,CL-0017,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,60000,97.3,5838000.0,USD,5838000.0,5838000.0,13.9633,104.2,6252000.0,-414000.0,-6.62,4378500.0,75.0,Daily,2026-08-26,2015-02-11
2026-08-26,PF-0019,CL-0017,SYN-FI-0202,US Treasury 4.125% due 2028,Fixed Income,Government Bond,Sovereign,North America,USD,45000,98.9,4450500.0,USD,4450500.0,4450500.0,10.6447,99.6,4482000.0,-31500.0,-0.7,4005450.0,90.0,Daily,2026-08-26,2024-04-16
2026-08-26,PF-0019,CL-0017,SYN-FI-0204,Asia Investment Grade Credit Fund,Fixed Income,Investment Grade Credit,Corporate,Asia,USD,35000,93.9,3286500.0,USD,3286500.0,3286500.0,7.8606,100.8,3528000.0,-241500.0,-6.85,2464875.0,75.0,Daily,2026-08-26,2019-07-23
2026-08-26,PF-0019,CL-0017,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,5000,427.1,2135500.0,USD,2135500.0,2135500.0,5.1077,186.2,931000.0,1204500.0,129.38,1281300.0,60.0,Daily,2026-08-26,2020-08-05
2026-08-26,PF-0019,CL-0017,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,2600000,1.0,2600000.0,USD,2600000.0,2600000.0,6.2187,1.0,2600000.0,0.0,0.0,2340000.0,90.0,Daily,2026-08-26,2009-12-01
2025-12-31,PF-0020,CL-0017,SYN-AL-0301,Meridian Private Equity Fund VII,Alternatives,Private Equity,Diversified,Global,USD,8000,1420.0,11360000.0,USD,11360000.0,11360000.0,33.9591,1000.0,8000000.0,3360000.0,42.0,0.0,0.0,Illiquid,2025-12-31,2013-03-14
2025-12-31,PF-0020,CL-0017,SYN-AL-0302,Orchard Private Credit Fund II,Alternatives,Private Credit,Corporate,Global,USD,9500,1082.0,10279000.0,USD,10279000.0,10279000.0,30.7276,1000.0,9500000.0,779000.0,8.2,0.0,0.0,Quarterly Gate,2025-12-31,2021-05-19
2025-12-31,PF-0020,CL-0017,SYN-AL-0303,Tanjong Global Macro Fund,Alternatives,Hedge Fund,Macro,Global,USD,2600,1860.0,4836000.0,USD,4836000.0,4836000.0,14.4565,1186.0,3083600.0,1752400.0,56.83,1450800.0,30.0,Monthly,2025-12-31,2016-09-08
2025-12-31,PF-0020,CL-0017,SYN-AL-0304,Harborline Long Short Equity Fund,Alternatives,Hedge Fund,Equity Long Short,Global,USD,2800,1240.0,3472000.0,USD,3472000.0,3472000.0,10.3791,1042.0,2917600.0,554400.0,19.0,1041600.0,30.0,Monthly,2025-12-31,2018-02-26
2025-12-31,PF-0020,CL-0017,SYN-AL-0309,Global Infrastructure Debt Fund,Alternatives,Private Credit,Infrastructure,Global,USD,25000,104.2,2605000.0,USD,2605000.0,2605000.0,7.7873,100.0,2500000.0,105000.0,4.2,0.0,0.0,Quarterly Gate,2025-12-31,2022-06-14
2025-12-31,PF-0020,CL-0017,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,900000,1.0,900000.0,USD,900000.0,900000.0,2.6904,1.0,900000.0,0.0,0.0,810000.0,90.0,Daily,2025-12-31,2013-03-01
2026-02-27,PF-0020,CL-0017,SYN-AL-0301,Meridian Private Equity Fund VII,Alternatives,Private Equity,Diversified,Global,USD,8000,1420.0,11360000.0,USD,11360000.0,11360000.0,33.5906,1000.0,8000000.0,3360000.0,42.0,0.0,0.0,Illiquid,2026-02-27,2013-03-14
2026-02-27,PF-0020,CL-0017,SYN-AL-0302,Orchard Private Credit Fund II,Alternatives,Private Credit,Corporate,Global,USD,9500,1094.0,10393000.0,USD,10393000.0,10393000.0,30.7312,1000.0,9500000.0,893000.0,9.4,0.0,0.0,Quarterly Gate,2026-02-27,2021-05-19
2026-02-27,PF-0020,CL-0017,SYN-AL-0303,Tanjong Global Macro Fund,Alternatives,Hedge Fund,Macro,Global,USD,2600,1902.0,4945200.0,USD,4945200.0,4945200.0,14.6225,1186.0,3083600.0,1861600.0,60.37,1483560.0,30.0,Monthly,2026-02-27,2016-09-08
2026-02-27,PF-0020,CL-0017,SYN-AL-0304,Harborline Long Short Equity Fund,Alternatives,Hedge Fund,Equity Long Short,Global,USD,2800,1286.0,3600800.0,USD,3600800.0,3600800.0,10.6473,1042.0,2917600.0,683200.0,23.42,1080240.0,30.0,Monthly,2026-02-27,2018-02-26
2026-02-27,PF-0020,CL-0017,SYN-AL-0309,Global Infrastructure Debt Fund,Alternatives,Private Credit,Infrastructure,Global,USD,25000,104.8,2620000.0,USD,2620000.0,2620000.0,7.7471,100.0,2500000.0,120000.0,4.8,0.0,0.0,Quarterly Gate,2026-02-27,2022-06-14
2026-02-27,PF-0020,CL-0017,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,900000,1.0,900000.0,USD,900000.0,900000.0,2.6612,1.0,900000.0,0.0,0.0,810000.0,90.0,Daily,2026-02-27,2013-03-01
2026-03-31,PF-0020,CL-0017,SYN-AL-0301,Meridian Private Equity Fund VII,Alternatives,Private Equity,Diversified,Global,USD,8000,1420.0,11360000.0,USD,11360000.0,11360000.0,33.4583,1000.0,8000000.0,3360000.0,42.0,0.0,0.0,Illiquid,2026-03-31,2013-03-14
2026-03-31,PF-0020,CL-0017,SYN-AL-0302,Orchard Private Credit Fund II,Alternatives,Private Credit,Corporate,Global,USD,9500,1098.0,10431000.0,USD,10431000.0,10431000.0,30.7222,1000.0,9500000.0,931000.0,9.8,0.0,0.0,Quarterly Gate,2026-03-31,2021-05-19
2026-03-31,PF-0020,CL-0017,SYN-AL-0303,Tanjong Global Macro Fund,Alternatives,Hedge Fund,Macro,Global,USD,2600,2038.0,5298800.0,USD,5298800.0,5298800.0,15.6064,1186.0,3083600.0,2215200.0,71.84,1589640.0,30.0,Monthly,2026-03-31,2016-09-08
2026-03-31,PF-0020,CL-0017,SYN-AL-0304,Harborline Long Short Equity Fund,Alternatives,Hedge Fund,Equity Long Short,Global,USD,2800,1218.0,3410400.0,USD,3410400.0,3410400.0,10.0446,1042.0,2917600.0,492800.0,16.89,1023120.0,30.0,Monthly,2026-03-31,2018-02-26
2026-03-31,PF-0020,CL-0017,SYN-AL-0309,Global Infrastructure Debt Fund,Alternatives,Private Credit,Infrastructure,Global,USD,25000,102.1,2552500.0,USD,2552500.0,2552500.0,7.5178,100.0,2500000.0,52500.0,2.1,0.0,0.0,Quarterly Gate,2026-03-31,2022-06-14
2026-03-31,PF-0020,CL-0017,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,900000,1.0,900000.0,USD,900000.0,900000.0,2.6507,1.0,900000.0,0.0,0.0,810000.0,90.0,Daily,2026-03-31,2013-03-01
2026-06-30,PF-0020,CL-0017,SYN-AL-0301,Meridian Private Equity Fund VII,Alternatives,Private Equity,Diversified,Global,USD,8000,1462.0,11696000.0,USD,11696000.0,11696000.0,34.4451,1000.0,8000000.0,3696000.0,46.2,0.0,0.0,Illiquid,2026-06-30,2013-03-14
2026-06-30,PF-0020,CL-0017,SYN-AL-0302,Orchard Private Credit Fund II,Alternatives,Private Credit,Corporate,Global,USD,9500,1041.0,9889500.0,USD,9889500.0,9889500.0,29.1249,1000.0,9500000.0,389500.0,4.1,0.0,0.0,Quarterly Gate,2026-06-30,2021-05-19
2026-06-30,PF-0020,CL-0017,SYN-AL-0303,Tanjong Global Macro Fund,Alternatives,Hedge Fund,Macro,Global,USD,2600,2094.0,5444400.0,USD,5444400.0,5444400.0,16.0339,1186.0,3083600.0,2360800.0,76.56,1633320.0,30.0,Monthly,2026-06-30,2016-09-08
2026-06-30,PF-0020,CL-0017,SYN-AL-0304,Harborline Long Short Equity Fund,Alternatives,Hedge Fund,Equity Long Short,Global,USD,2800,1252.0,3505600.0,USD,3505600.0,3505600.0,10.3241,1042.0,2917600.0,588000.0,20.15,1051680.0,30.0,Monthly,2026-06-30,2018-02-26
2026-06-30,PF-0020,CL-0017,SYN-AL-0309,Global Infrastructure Debt Fund,Alternatives,Private Credit,Infrastructure,Global,USD,25000,100.8,2520000.0,USD,2520000.0,2520000.0,7.4215,100.0,2500000.0,20000.0,0.8,0.0,0.0,Quarterly Gate,2026-06-30,2022-06-14
2026-06-30,PF-0020,CL-0017,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,900000,1.0,900000.0,USD,900000.0,900000.0,2.6505,1.0,900000.0,0.0,0.0,810000.0,90.0,Daily,2026-06-30,2013-03-01
2026-08-26,PF-0020,CL-0017,SYN-AL-0301,Meridian Private Equity Fund VII,Alternatives,Private Equity,Diversified,Global,USD,8000,1508.0,12064000.0,USD,12064000.0,12064000.0,35.2976,1000.0,8000000.0,4064000.0,50.8,0.0,0.0,Illiquid,2026-08-26,2013-03-14
2026-08-26,PF-0020,CL-0017,SYN-AL-0302,Orchard Private Credit Fund II,Alternatives,Private Credit,Corporate,Global,USD,9500,1006.0,9557000.0,USD,9557000.0,9557000.0,27.9624,1000.0,9500000.0,57000.0,0.6,0.0,0.0,Quarterly Gate,2026-08-26,2021-05-19
2026-08-26,PF-0020,CL-0017,SYN-AL-0303,Tanjong Global Macro Fund,Alternatives,Hedge Fund,Macro,Global,USD,2600,2148.0,5584800.0,USD,5584800.0,5584800.0,16.3403,1186.0,3083600.0,2501200.0,81.11,1675440.0,30.0,Monthly,2026-08-26,2016-09-08
2026-08-26,PF-0020,CL-0017,SYN-AL-0304,Harborline Long Short Equity Fund,Alternatives,Hedge Fund,Equity Long Short,Global,USD,2800,1274.0,3567200.0,USD,3567200.0,3567200.0,10.4371,1042.0,2917600.0,649600.0,22.26,1070160.0,30.0,Monthly,2026-08-26,2018-02-26
2026-08-26,PF-0020,CL-0017,SYN-AL-0309,Global Infrastructure Debt Fund,Alternatives,Private Credit,Infrastructure,Global,USD,25000,100.2,2505000.0,USD,2505000.0,2505000.0,7.3293,100.0,2500000.0,5000.0,0.2,0.0,0.0,Quarterly Gate,2026-08-26,2022-06-14
2026-08-26,PF-0020,CL-0017,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,900000,1.0,900000.0,USD,900000.0,900000.0,2.6333,1.0,900000.0,0.0,0.0,810000.0,90.0,Daily,2026-08-26,2013-03-01
2025-12-31,PF-0021,CL-0017,SYN-EQ-0003,US Technology Leaders Fund,Equity,Developed Market Equity,Information Technology,North America,USD,6000,512.8,3076800.0,USD,3076800.0,3076800.0,27.6006,386.4,2318400.0,758400.0,32.71,1999920.0,65.0,Daily,2025-12-31,2020-09-22
2025-12-31,PF-0021,CL-0017,SYN-EQ-0006,Global Healthcare Equity Fund,Equity,Developed Market Equity,Health Care,Global,USD,10000,156.3,1563000.0,USD,1563000.0,1563000.0,14.021,138.6,1386000.0,177000.0,12.77,1015950.0,65.0,Daily,2025-12-31,2020-09-22
2025-12-31,PF-0021,CL-0017,SYN-EQ-0022,India Equity Fund,Equity,Emerging Market Equity,Diversified,South Asia,USD,15000,88.9,1333500.0,USD,1333500.0,1333500.0,11.9622,72.8,1092000.0,241500.0,22.12,800100.0,60.0,Daily,2025-12-31,2021-04-13
2025-12-31,PF-0021,CL-0017,SYN-FI-0208,Short Duration USD Bond Fund,Fixed Income,Short Duration,Corporate,Global,USD,25000,101.1,2527500.0,USD,2527500.0,2527500.0,22.673,100.2,2505000.0,22500.0,0.9,2148375.0,85.0,Daily,2025-12-31,2023-05-30
2025-12-31,PF-0021,CL-0017,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,2000,398.2,796400.0,USD,796400.0,796400.0,7.1441,268.4,536800.0,259600.0,48.36,477840.0,60.0,Daily,2025-12-31,2023-05-30
2025-12-31,PF-0021,CL-0017,SYN-CA-0607,USD Money Market Fund,Cash and Equivalents,Money Market,Cash,Global,USD,18000,102.8,1850400.0,USD,1850400.0,1850400.0,16.5991,98.2,1767600.0,82800.0,4.68,1665360.0,90.0,Daily,2025-12-31,2020-09-01
2026-02-27,PF-0021,CL-0017,SYN-EQ-0003,US Technology Leaders Fund,Equity,Developed Market Equity,Information Technology,North America,USD,6000,556.4,3338400.0,USD,3338400.0,3338400.0,28.708,386.4,2318400.0,1020000.0,44.0,2169960.0,65.0,Daily,2026-02-27,2020-09-22
2026-02-27,PF-0021,CL-0017,SYN-EQ-0006,Global Healthcare Equity Fund,Equity,Developed Market Equity,Health Care,Global,USD,10000,158.9,1589000.0,USD,1589000.0,1589000.0,13.6644,138.6,1386000.0,203000.0,14.65,1032850.0,65.0,Daily,2026-02-27,2020-09-22
2026-02-27,PF-0021,CL-0017,SYN-EQ-0022,India Equity Fund,Equity,Emerging Market Equity,Diversified,South Asia,USD,15000,91.3,1369500.0,USD,1369500.0,1369500.0,11.7768,72.8,1092000.0,277500.0,25.41,821700.0,60.0,Daily,2026-02-27,2021-04-13
2026-02-27,PF-0021,CL-0017,SYN-FI-0208,Short Duration USD Bond Fund,Fixed Income,Short Duration,Corporate,Global,USD,25000,101.5,2537500.0,USD,2537500.0,2537500.0,21.8208,100.2,2505000.0,32500.0,1.3,2156875.0,85.0,Daily,2026-02-27,2023-05-30
2026-02-27,PF-0021,CL-0017,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,2000,466.6,933200.0,USD,933200.0,933200.0,8.0249,268.4,536800.0,396400.0,73.85,559920.0,60.0,Daily,2026-02-27,2023-05-30
2026-02-27,PF-0021,CL-0017,SYN-CA-0607,USD Money Market Fund,Cash and Equivalents,Money Market,Cash,Global,USD,18000,103.4,1861200.0,USD,1861200.0,1861200.0,16.0051,98.2,1767600.0,93600.0,5.3,1675080.0,90.0,Daily,2026-02-27,2020-09-01
2026-03-31,PF-0021,CL-0017,SYN-EQ-0003,US Technology Leaders Fund,Equity,Developed Market Equity,Information Technology,North America,USD,6000,539.1,3234600.0,USD,3234600.0,3234600.0,28.1062,386.4,2318400.0,916200.0,39.52,2102490.0,65.0,Daily,2026-03-31,2020-09-22
2026-03-31,PF-0021,CL-0017,SYN-EQ-0006,Global Healthcare Equity Fund,Equity,Developed Market Equity,Health Care,Global,USD,10000,160.2,1602000.0,USD,1602000.0,1602000.0,13.9201,138.6,1386000.0,216000.0,15.58,1041300.0,65.0,Daily,2026-03-31,2020-09-22
2026-03-31,PF-0021,CL-0017,SYN-EQ-0022,India Equity Fund,Equity,Emerging Market Equity,Diversified,South Asia,USD,15000,87.6,1314000.0,USD,1314000.0,1314000.0,11.4176,72.8,1092000.0,222000.0,20.33,788400.0,60.0,Daily,2026-03-31,2021-04-13
2026-03-31,PF-0021,CL-0017,SYN-FI-0208,Short Duration USD Bond Fund,Fixed Income,Short Duration,Corporate,Global,USD,25000,100.7,2517500.0,USD,2517500.0,2517500.0,21.8751,100.2,2505000.0,12500.0,0.5,2139875.0,85.0,Daily,2026-03-31,2023-05-30
2026-03-31,PF-0021,CL-0017,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,2000,484.2,968400.0,USD,968400.0,968400.0,8.4147,268.4,536800.0,431600.0,80.4,581040.0,60.0,Daily,2026-03-31,2023-05-30
2026-03-31,PF-0021,CL-0017,SYN-CA-0607,USD Money Market Fund,Cash and Equivalents,Money Market,Cash,Global,USD,18000,104.0,1872000.0,USD,1872000.0,1872000.0,16.2662,98.2,1767600.0,104400.0,5.91,1684800.0,90.0,Daily,2026-03-31,2020-09-01
2026-06-30,PF-0021,CL-0017,SYN-EQ-0003,US Technology Leaders Fund,Equity,Developed Market Equity,Information Technology,North America,USD,6000,573.6,3441600.0,USD,3441600.0,3441600.0,29.2506,386.4,2318400.0,1123200.0,48.45,2237040.0,65.0,Daily,2026-06-30,2020-09-22
2026-06-30,PF-0021,CL-0017,SYN-EQ-0006,Global Healthcare Equity Fund,Equity,Developed Market Equity,Health Care,Global,USD,10000,163.8,1638000.0,USD,1638000.0,1638000.0,13.9216,138.6,1386000.0,252000.0,18.18,1064700.0,65.0,Daily,2026-06-30,2020-09-22
2026-06-30,PF-0021,CL-0017,SYN-EQ-0022,India Equity Fund,Equity,Emerging Market Equity,Diversified,South Asia,USD,15000,92.4,1386000.0,USD,1386000.0,1386000.0,11.7798,72.8,1092000.0,294000.0,26.92,831600.0,60.0,Daily,2026-06-30,2021-04-13
2026-06-30,PF-0021,CL-0017,SYN-FI-0208,Short Duration USD Bond Fund,Fixed Income,Short Duration,Corporate,Global,USD,25000,101.3,2532500.0,USD,2532500.0,2532500.0,21.5241,100.2,2505000.0,27500.0,1.1,2152625.0,85.0,Daily,2026-06-30,2023-05-30
2026-06-30,PF-0021,CL-0017,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,2000,441.6,883200.0,USD,883200.0,883200.0,7.5064,268.4,536800.0,346400.0,64.53,529920.0,60.0,Daily,2026-06-30,2023-05-30
2026-06-30,PF-0021,CL-0017,SYN-CA-0607,USD Money Market Fund,Cash and Equivalents,Money Market,Cash,Global,USD,18000,104.7,1884600.0,USD,1884600.0,1884600.0,16.0175,98.2,1767600.0,117000.0,6.62,1696140.0,90.0,Daily,2026-06-30,2020-09-01
2026-08-26,PF-0021,CL-0017,SYN-EQ-0003,US Technology Leaders Fund,Equity,Developed Market Equity,Information Technology,North America,USD,6000,592.1,3552600.0,USD,3552600.0,3552600.0,29.8152,386.4,2318400.0,1234200.0,53.23,2309190.0,65.0,Daily,2026-08-26,2020-09-22
2026-08-26,PF-0021,CL-0017,SYN-EQ-0006,Global Healthcare Equity Fund,Equity,Developed Market Equity,Health Care,Global,USD,10000,166.1,1661000.0,USD,1661000.0,1661000.0,13.9399,138.6,1386000.0,275000.0,19.84,1079650.0,65.0,Daily,2026-08-26,2020-09-22
2026-08-26,PF-0021,CL-0017,SYN-EQ-0022,India Equity Fund,Equity,Emerging Market Equity,Diversified,South Asia,USD,15000,94.1,1411500.0,USD,1411500.0,1411500.0,11.846,72.8,1092000.0,319500.0,29.26,846900.0,60.0,Daily,2026-08-26,2021-04-13
2026-08-26,PF-0021,CL-0017,SYN-FI-0208,Short Duration USD Bond Fund,Fixed Income,Short Duration,Corporate,Global,USD,25000,101.7,2542500.0,USD,2542500.0,2542500.0,21.3379,100.2,2505000.0,37500.0,1.5,2161125.0,85.0,Daily,2026-08-26,2023-05-30
2026-08-26,PF-0021,CL-0017,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,2000,427.1,854200.0,USD,854200.0,854200.0,7.1689,268.4,536800.0,317400.0,59.13,512520.0,60.0,Daily,2026-08-26,2023-05-30
2026-08-26,PF-0021,CL-0017,SYN-CA-0607,USD Money Market Fund,Cash and Equivalents,Money Market,Cash,Global,USD,18000,105.2,1893600.0,USD,1893600.0,1893600.0,15.892,98.2,1767600.0,126000.0,7.13,1704240.0,90.0,Daily,2026-08-26,2020-09-01
2025-12-31,PF-0022,CL-0018,SYN-CM-0401,Physical Gold Allocated Account,Commodities,Precious Metals,Gold,Global,USD,520,4310.0,2241200.0,EUR,1932068.97,2241200.0,9.522,2900.0,1300000.0,632068.97,48.62,1159241.38,60.0,Daily,2025-12-31,2024-03-12
2025-12-31,PF-0022,CL-0018,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,1800,398.2,716760.0,EUR,617896.55,716760.0,3.0452,292.6,454034.48,163862.07,36.09,370737.93,60.0,Daily,2025-12-31,2024-03-12
2025-12-31,PF-0022,CL-0018,SYN-EQ-0010,Global Luxury and Consumer Brands Fund,Equity,Developed Market Equity,Consumer Discretionary,Europe,EUR,14000,264.8,3707200.0,EUR,3707200.0,4300352.0,18.2705,218.4,3057600.0,649600.0,21.25,2409680.0,65.0,Daily,2025-12-31,2019-07-16
2025-12-31,PF-0022,CL-0018,SYN-EQ-0004,European Equity Fund,Equity,Developed Market Equity,Diversified,Europe,EUR,15000,178.2,2673000.0,EUR,2673000.0,3100680.0,13.1736,162.8,2442000.0,231000.0,9.46,1737450.0,65.0,Daily,2025-12-31,2019-07-16
2025-12-31,PF-0022,CL-0018,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,12000,218.4,2620800.0,EUR,2259310.34,2620800.0,11.1347,186.2,1926206.9,333103.45,17.29,1468551.72,65.0,Daily,2025-12-31,2020-11-24
2025-12-31,PF-0022,CL-0018,SYN-EQ-0021,Greater China Equity Fund,Equity,Emerging Market Equity,Diversified,Greater China,HKD,100000,142.6,14260000.0,EUR,1578062.06,1830551.99,7.7773,152.6,1688725.6,-110663.54,-6.55,946837.24,60.0,Daily,2025-12-31,2021-08-10
2025-12-31,PF-0022,CL-0018,SYN-FI-0209,EUR Investment Grade Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Europe,EUR,32000,99.8,3193600.0,EUR,3193600.0,3704576.0,15.7393,103.4,3308800.0,-115200.0,-3.48,2395200.0,75.0,Daily,2025-12-31,2021-03-09
2025-12-31,PF-0022,CL-0018,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,20000,102.4,2048000.0,EUR,1765517.24,2048000.0,8.7011,103.8,1789655.17,-24137.93,-1.35,1324137.93,75.0,Daily,2025-12-31,2022-01-25
2025-12-31,PF-0022,CL-0018,SYN-CA-0604,EUR Call Deposit,Cash and Equivalents,Deposit,Cash,Europe,EUR,1900000,1.0,1900000.0,EUR,1900000.0,2204000.0,9.3639,1.0,1900000.0,0.0,0.0,1710000.0,90.0,Daily,2025-12-31,2019-07-01
2025-12-31,PF-0022,CL-0018,SYN-CA-0603,HKD Call Deposit,Cash and Equivalents,Deposit,Cash,Hong Kong,HKD,6000000,1.0,6000000.0,EUR,663981.23,770218.23,3.2724,1.0,663981.23,0.0,0.0,597583.11,90.0,Daily,2025-12-31,2019-07-01
2026-02-27,PF-0022,CL-0018,SYN-CM-0401,Physical Gold Allocated Account,Commodities,Precious Metals,Gold,Global,USD,520,5050.0,2626000.0,EUR,2293449.78,2626000.0,10.8486,2900.0,1300000.0,993449.78,76.42,1376069.87,60.0,Daily,2026-02-27,2024-03-12
2026-02-27,PF-0022,CL-0018,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,1800,466.6,839880.0,EUR,733519.65,839880.0,3.4697,292.6,454034.48,279485.17,61.56,440111.79,60.0,Daily,2026-02-27,2024-03-12
2026-02-27,PF-0022,CL-0018,SYN-EQ-0010,Global Luxury and Consumer Brands Fund,Equity,Developed Market Equity,Consumer Discretionary,Europe,EUR,14000,271.2,3796800.0,EUR,3796800.0,4347336.0,17.9598,218.4,3057600.0,739200.0,24.18,2467920.0,65.0,Daily,2026-02-27,2019-07-16
2026-02-27,PF-0022,CL-0018,SYN-EQ-0004,European Equity Fund,Equity,Developed Market Equity,Diversified,Europe,EUR,15000,182.4,2736000.0,EUR,2736000.0,3132720.0,12.9419,162.8,2442000.0,294000.0,12.04,1778400.0,65.0,Daily,2026-02-27,2019-07-16
2026-02-27,PF-0022,CL-0018,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,12000,227.1,2725200.0,EUR,2380087.34,2725200.0,11.2584,186.2,1926206.9,453880.44,23.56,1547056.77,65.0,Daily,2026-02-27,2020-11-24
2026-02-27,PF-0022,CL-0018,SYN-EQ-0021,Greater China Equity Fund,Equity,Emerging Market Equity,Diversified,Greater China,HKD,100000,144.1,14410000.0,EUR,1613481.13,1847435.9,7.6322,152.6,1688725.6,-75244.47,-4.46,968088.68,60.0,Daily,2026-02-27,2021-08-10
2026-02-27,PF-0022,CL-0018,SYN-FI-0209,EUR Investment Grade Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Europe,EUR,32000,100.4,3212800.0,EUR,3212800.0,3678656.0,15.1973,103.4,3308800.0,-96000.0,-2.9,2409600.0,75.0,Daily,2026-02-27,2021-03-09
2026-02-27,PF-0022,CL-0018,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,20000,103.2,2064000.0,EUR,1802620.09,2064000.0,8.5268,103.8,1789655.17,12964.91,0.72,1351965.07,75.0,Daily,2026-02-27,2022-01-25
2026-02-27,PF-0022,CL-0018,SYN-CA-0604,EUR Call Deposit,Cash and Equivalents,Deposit,Cash,Europe,EUR,1900000,1.0,1900000.0,EUR,1900000.0,2175500.0,8.9875,1.0,1900000.0,-0.0,-0.0,1710000.0,90.0,Daily,2026-02-27,2019-07-01
2026-02-27,PF-0022,CL-0018,SYN-CA-0603,HKD Call Deposit,Cash and Equivalents,Deposit,Cash,Hong Kong,HKD,6000000,1.0,6000000.0,EUR,671817.27,769230.77,3.1779,1.0,663981.23,7836.03,1.18,604635.54,90.0,Daily,2026-02-27,2019-07-01
2026-03-31,PF-0022,CL-0018,SYN-CM-0401,Physical Gold Allocated Account,Commodities,Precious Metals,Gold,Global,USD,520,5240.0,2724800.0,EUR,2443766.82,2724800.0,11.7758,2900.0,1300000.0,1143766.82,87.98,1466260.09,60.0,Daily,2026-03-31,2024-03-12
